,Sentence_Num,Word,Tag
21457,Sentence: 1915,of,I-symptom
21458,Sentence: 1915,movement,L-symptom
21459,Sentence: 1916,i,B-o
21460,Sentence: 1916,have,L-o
21461,Sentence: 1916,vomiting,U-symptom
21462,Sentence: 1916,and,B-o
21463,Sentence: 1916,i,I-o
21464,Sentence: 1916,think,I-o
21465,Sentence: 1916,i,I-o
21466,Sentence: 1916,might,I-o
21467,Sentence: 1916,have,I-o
21468,Sentence: 1916,covid,L-o
21469,Sentence: 1917,i,B-o
21470,Sentence: 1917,have,I-o
21471,Sentence: 1917,had,L-o
21472,Sentence: 1917,sore,B-symptom
21473,Sentence: 1917,throat,L-symptom
21474,Sentence: 1917,since,U-o
21475,Sentence: 1917,this,B-timeframe
21476,Sentence: 1917,morning,L-timeframe
21477,Sentence: 1918,i,B-o
21478,Sentence: 1918,think,I-o
21479,Sentence: 1918,i,I-o
21480,Sentence: 1918,should,I-o
21481,Sentence: 1918,get,I-o
21482,Sentence: 1918,a,I-o
21483,Sentence: 1918,covid,I-o
21484,Sentence: 1918,test,I-o
21485,Sentence: 1918,done,I-o
21486,Sentence: 1918,because,I-o
21487,Sentence: 1918,i,I-o
21488,Sentence: 1918,have,I-o
21489,Sentence: 1918,a,L-o
21490,Sentence: 1918,sore,B-symptom
21491,Sentence: 1918,throat,L-symptom
21492,Sentence: 1918,and,U-o
21493,Sentence: 1918,tiredness,U-symptom
21494,Sentence: 1919,have,B-o
21495,Sentence: 1919,you,I-o
21496,Sentence: 1919,had,L-o
21497,Sentence: 1919,vomiting,U-symptom
21498,Sentence: 1919,or,U-o
21499,Sentence: 1919,body,B-symptom
21500,Sentence: 1919,ache,L-symptom
21501,Sentence: 1919,since,U-o
21502,Sentence: 1919,this,B-timeframe
21503,Sentence: 1919,morning,L-timeframe
21504,Sentence: 1920,is,B-o
21505,Sentence: 1920,your,L-o
21506,Sentence: 1920,sore,B-symptom
21507,Sentence: 1920,throat,L-symptom
21508,Sentence: 1920,severe,U-o
21509,Sentence: 1921,did,B-o
21510,Sentence: 1921,you,I-o
21511,Sentence: 1921,have,L-o
21512,Sentence: 1921,difficulty,B-symptom
21513,Sentence: 1921,breathing,L-symptom
21514,Sentence: 1921,and,U-o
21515,Sentence: 1921,muscle,B-symptom
21516,Sentence: 1921,ache,L-symptom
21517,Sentence: 1922,how,B-o
21518,Sentence: 1922,long,I-o
21519,Sentence: 1922,have,I-o
21520,Sentence: 1922,you,I-o
21521,Sentence: 1922,been,I-o
21522,Sentence: 1922,suffering,I-o
21523,Sentence: 1922,from,L-o
21524,Sentence: 1922,runny,B-symptom
21525,Sentence: 1922,nose,L-symptom
21526,Sentence: 1922,and,U-o
21527,Sentence: 1922,discolouration,B-symptom
21528,Sentence: 1922,of,I-symptom
21529,Sentence: 1922,toes,L-symptom
21530,Sentence: 1923,do,B-o
21531,Sentence: 1923,you,I-o
21532,Sentence: 1923,have,I-o
21533,Sentence: 1923,any,I-o
21534,Sentence: 1923,covid,I-o
21535,Sentence: 1923,symptoms,I-o
21536,Sentence: 1923,like,L-o
21537,Sentence: 1923,congestion,U-symptom
21538,Sentence: 1923,and,U-o
21539,Sentence: 1923,discolouration,B-symptom
21540,Sentence: 1923,of,I-symptom
21541,Sentence: 1923,toes,L-symptom
21542,Sentence: 1924,how,B-o
21543,Sentence: 1924,long,I-o
21544,Sentence: 1924,have,I-o
21545,Sentence: 1924,you,I-o
21546,Sentence: 1924,been,I-o
21547,Sentence: 1924,suffering,I-o
21548,Sentence: 1924,from,L-o
21549,Sentence: 1924,body,B-symptom
21550,Sentence: 1924,ache,L-symptom
21551,Sentence: 1924,and,U-o
21552,Sentence: 1924,headache,U-symptom
21553,Sentence: 1925,have,B-o
21554,Sentence: 1925,you,I-o
21555,Sentence: 1925,had,L-o
21556,Sentence: 1925,tiredness,U-symptom
21557,Sentence: 1925,and,U-o
21558,Sentence: 1925,fatigue,U-symptom
21559,Sentence: 1926,i,B-o
21560,Sentence: 1926,have,I-o
21561,Sentence: 1926,developed,L-o
21562,Sentence: 1926,sore,B-symptom
21563,Sentence: 1926,throat,L-symptom
21564,Sentence: 1926,for,B-o
21565,Sentence: 1926,the,I-o
21566,Sentence: 1926,past,I-o
21567,Sentence: 1926,few,I-o
21568,Sentence: 1926,days,L-o
21569,Sentence: 1927,since,B-o
21570,Sentence: 1927,when,I-o
21571,Sentence: 1927,do,I-o
21572,Sentence: 1927,you,I-o
21573,Sentence: 1927,have,L-o
21574,Sentence: 1927,tiredness,U-symptom
21575,Sentence: 1927,and,U-o
21576,Sentence: 1927,runny,B-symptom
21577,Sentence: 1927,nose,L-symptom
21578,Sentence: 1928,excuse,B-exclamation
21579,Sentence: 1928,me,L-exclamation
21580,Sentence: 1928,can,B-o
21581,Sentence: 1928,you,I-o
21582,Sentence: 1928,recommend,I-o
21583,Sentence: 1928,me,I-o
21584,Sentence: 1928,a,I-o
21585,Sentence: 1928,good,I-o
21586,Sentence: 1928,"doctor,",I-o
21587,Sentence: 1928,i,I-o
21588,Sentence: 1928,have,L-o
21589,Sentence: 1928,nausea,U-symptom
21590,Sentence: 1928,and,B-o
21591,Sentence: 1928,think,I-o
21592,Sentence: 1928,that,I-o
21593,Sentence: 1928,i,I-o
21594,Sentence: 1928,might,I-o
21595,Sentence: 1928,have,I-o
21596,Sentence: 1928,covid,L-o
21597,Sentence: 1929,good,B-exclamation
21598,Sentence: 1929,morning,L-exclamation
21599,Sentence: 1929,can,B-o
21600,Sentence: 1929,you,I-o
21601,Sentence: 1929,recommend,I-o
21602,Sentence: 1929,me,I-o
21603,Sentence: 1929,a,I-o
21604,Sentence: 1929,good,I-o
21605,Sentence: 1929,"doctor,",I-o
21606,Sentence: 1929,i,I-o
21607,Sentence: 1929,think,I-o
21608,Sentence: 1929,i,I-o
21609,Sentence: 1929,have,L-o
21610,Sentence: 1929,dry,B-symptom
21611,Sentence: 1929,cough,L-symptom
21612,Sentence: 1930,i,B-o
21613,Sentence: 1930,am,I-o
21614,Sentence: 1930,worried,I-o
21615,Sentence: 1930,because,I-o
21616,Sentence: 1930,i,I-o
21617,Sentence: 1930,recently,I-o
21618,Sentence: 1930,developed,L-o
21619,Sentence: 1930,headache,U-symptom
21620,Sentence: 1930,since,U-o
21621,Sentence: 1930,this,B-timeframe
21622,Sentence: 1930,morning,L-timeframe
21623,Sentence: 1931,i,B-o
21624,Sentence: 1931,had,I-o
21625,Sentence: 1931,gone,I-o
21626,Sentence: 1931,to,I-o
21627,Sentence: 1931,meet,I-o
21628,Sentence: 1931,my,I-o
21629,Sentence: 1931,friend,L-o
21630,Sentence: 1931,on,U-first-name
21631,Sentence: 1931,mui,U-last-name
21632,Sentence: 1932,i,B-o
21633,Sentence: 1932,think,I-o
21634,Sentence: 1932,i,I-o
21635,Sentence: 1932,should,I-o
21636,Sentence: 1932,get,I-o
21637,Sentence: 1932,a,I-o
21638,Sentence: 1932,covid,I-o
21639,Sentence: 1932,test,I-o
21640,Sentence: 1932,done,I-o
21641,Sentence: 1932,because,I-o
21642,Sentence: 1932,i,I-o
21643,Sentence: 1932,have,I-o
21644,Sentence: 1932,a,L-o
21645,Sentence: 1932,body,B-symptom
21646,Sentence: 1932,ache,L-symptom
21647,Sentence: 1933,i,B-o
21648,Sentence: 1933,have,L-o
21649,Sentence: 1933,dry,B-symptom
21650,Sentence: 1933,cough,L-symptom
21651,Sentence: 1933,since,U-o
21652,Sentence: 1933,yesterday,U-timeframe
21653,Sentence: 1934,i,B-o
21654,Sentence: 1934,did,I-o
21655,Sentence: 1934,not,I-o
21656,Sentence: 1934,meet,L-o
21657,Sentence: 1934,bing,U-first-name
21658,Sentence: 1934,que,U-last-name
21659,Sentence: 1934,yesterday,B-o
21660,Sentence: 1934,because,I-o
21661,Sentence: 1934,i,I-o
21662,Sentence: 1934,have,L-o
21663,Sentence: 1934,muscle,B-symptom
21664,Sentence: 1934,ache,L-symptom
21665,Sentence: 1934,which,B-o
21666,Sentence: 1934,might,I-o
21667,Sentence: 1934,be,I-o
21668,Sentence: 1934,indicative,I-o
21669,Sentence: 1934,of,I-o
21670,Sentence: 1934,covid,L-o
21671,Sentence: 1935,i,B-o
21672,Sentence: 1935,am,I-o
21673,Sentence: 1935,feeling,I-o
21674,Sentence: 1935,sick,I-o
21675,Sentence: 1935,because,I-o
21676,Sentence: 1935,of,L-o
21677,Sentence: 1935,skin,B-symptom
21678,Sentence: 1935,rash,L-symptom
21679,Sentence: 1936,i,B-o
21680,Sentence: 1936,think,I-o
21681,Sentence: 1936,i,I-o
21682,Sentence: 1936,should,I-o
21683,Sentence: 1936,get,I-o
21684,Sentence: 1936,a,I-o
21685,Sentence: 1936,covid,I-o
21686,Sentence: 1936,test,I-o
21687,Sentence: 1936,done,I-o
21688,Sentence: 1936,because,I-o
21689,Sentence: 1936,i,I-o
21690,Sentence: 1936,have,I-o
21691,Sentence: 1936,symptoms,I-o
21692,Sentence: 1936,like,L-o
21693,Sentence: 1936,muscle,B-symptom
21694,Sentence: 1936,ache,L-symptom
21695,Sentence: 1936,and,U-o
21696,Sentence: 1936,sore,B-symptom
21697,Sentence: 1936,throat,L-symptom
21698,Sentence: 1937,i,B-o
21699,Sentence: 1937,had,I-o
21700,Sentence: 1937,gone,I-o
21701,Sentence: 1937,to,I-o
21702,Sentence: 1937,withdraw,I-o
21703,Sentence: 1937,some,I-o
21704,Sentence: 1937,money,I-o
21705,Sentence: 1937,from,I-o
21706,Sentence: 1937,the,I-o
21707,Sentence: 1937,atm,L-o
21708,Sentence: 1938,i,B-o
21709,Sentence: 1938,did,I-o
21710,Sentence: 1938,not,I-o
21711,Sentence: 1938,meet,L-o
21712,Sentence: 1938,shing,U-first-name
21713,Sentence: 1938,geng,U-last-name
21714,Sentence: 1938,yesterday,B-o
21715,Sentence: 1938,because,I-o
21716,Sentence: 1938,i,I-o
21717,Sentence: 1938,have,L-o
21718,Sentence: 1938,loss,B-symptom
21719,Sentence: 1938,of,I-symptom
21720,Sentence: 1938,movement,L-symptom
21721,Sentence: 1938,which,B-o
21722,Sentence: 1938,might,I-o
21723,Sentence: 1938,be,I-o
21724,Sentence: 1938,indicative,I-o
21725,Sentence: 1938,of,I-o
21726,Sentence: 1938,covid,L-o
21727,Sentence: 1939,do,B-o
21728,Sentence: 1939,you,I-o
21729,Sentence: 1939,have,I-o
21730,Sentence: 1939,any,I-o
21731,Sentence: 1939,covid,I-o
21732,Sentence: 1939,symptoms,I-o
21733,Sentence: 1939,like,L-o
21734,Sentence: 1939,tiredness,U-symptom
21735,Sentence: 1940,i,B-o
21736,Sentence: 1940,am,I-o
21737,Sentence: 1940,worried,I-o
21738,Sentence: 1940,because,I-o
21739,Sentence: 1940,i,I-o
21740,Sentence: 1940,recently,I-o
21741,Sentence: 1940,developed,L-o
21742,Sentence: 1940,skin,B-symptom
21743,Sentence: 1940,rash,L-symptom
21744,Sentence: 1940,since,U-o
21745,Sentence: 1940,this,B-timeframe
21746,Sentence: 1940,morning,L-timeframe
21747,Sentence: 1941,i,B-o
21748,Sentence: 1941,am,I-o
21749,Sentence: 1941,not,I-o
21750,Sentence: 1941,meeting,I-o
21751,Sentence: 1941,people,I-o
21752,Sentence: 1941,right,I-o
21753,Sentence: 1941,now,I-o
21754,Sentence: 1941,since,I-o
21755,Sentence: 1941,i,I-o
21756,Sentence: 1941,got,L-o
21757,Sentence: 1941,difficulty,B-symptom
21758,Sentence: 1941,breathing,L-symptom
21759,Sentence: 1941,which,B-o
21760,Sentence: 1941,might,I-o
21761,Sentence: 1941,be,I-o
21762,Sentence: 1941,indicative,I-o
21763,Sentence: 1941,of,I-o
21764,Sentence: 1941,covid,L-o
21765,Sentence: 1942,i,B-o
21766,Sentence: 1942,developed,L-o
21767,Sentence: 1942,fever,U-symptom
21768,Sentence: 1942,for,B-o
21769,Sentence: 1942,a,I-o
21770,Sentence: 1942,few,I-o
21771,Sentence: 1942,hours,L-o
21772,Sentence: 1943,have,B-o
21773,Sentence: 1943,you,I-o
21774,Sentence: 1943,asked,I-o
21775,Sentence: 1943,any,I-o
21776,Sentence: 1943,doctor,I-o
21777,Sentence: 1943,about,I-o
21778,Sentence: 1943,your,L-o
21779,Sentence: 1943,body,B-symptom
21780,Sentence: 1943,ache,L-symptom
21781,Sentence: 1943,and,U-o
21782,Sentence: 1943,shortness,B-symptom
21783,Sentence: 1943,of,I-symptom
21784,Sentence: 1943,breath,L-symptom
21785,Sentence: 1944,i,B-o
21786,Sentence: 1944,am,I-o
21787,Sentence: 1944,worried,I-o
21788,Sentence: 1944,because,I-o
21789,Sentence: 1944,i,I-o
21790,Sentence: 1944,recently,I-o
21791,Sentence: 1944,developed,L-o
21792,Sentence: 1944,chest,B-symptom
21793,Sentence: 1944,congestion,L-symptom
21794,Sentence: 1944,since,U-o
21795,Sentence: 1944,yesterday,U-timeframe
21796,Sentence: 1945,i,B-o
21797,Sentence: 1945,think,I-o
21798,Sentence: 1945,i,I-o
21799,Sentence: 1945,should,I-o
21800,Sentence: 1945,get,I-o
21801,Sentence: 1945,a,I-o
21802,Sentence: 1945,covid,I-o
21803,Sentence: 1945,test,I-o
21804,Sentence: 1945,done,I-o
21805,Sentence: 1945,because,I-o
21806,Sentence: 1945,i,I-o
21807,Sentence: 1945,have,I-o
21808,Sentence: 1945,a,L-o
21809,Sentence: 1945,nausea,U-symptom
21810,Sentence: 1945,and,U-o
21811,Sentence: 1945,chills,U-symptom
21812,Sentence: 1946,i,B-o
21813,Sentence: 1946,had,I-o
21814,Sentence: 1946,gone,I-o
21815,Sentence: 1946,to,I-o
21816,Sentence: 1946,meet,I-o
21817,Sentence: 1946,my,I-o
21818,Sentence: 1946,friend,L-o
21819,Sentence: 1946,tung,U-first-name
21820,Sentence: 1946,peng,U-last-name
21821,Sentence: 1947,i,B-o
21822,Sentence: 1947,had,I-o
21823,Sentence: 1947,gone,I-o
21824,Sentence: 1947,to,I-o
21825,Sentence: 1947,meet,I-o
21826,Sentence: 1947,my,I-o
21827,Sentence: 1947,friend,L-o
21828,Sentence: 1947,wang,U-first-name
21829,Sentence: 1947,liew,U-last-name
21830,Sentence: 1948,i,B-o
21831,Sentence: 1948,had,I-o
21832,Sentence: 1948,gone,I-o
21833,Sentence: 1948,to,I-o
21834,Sentence: 1948,meet,I-o
21835,Sentence: 1948,my,I-o
21836,Sentence: 1948,friend,L-o
21837,Sentence: 1948,niao-ka,U-first-name
21838,Sentence: 1948,szeto,U-last-name
21839,Sentence: 1949,have,B-o
21840,Sentence: 1949,you,I-o
21841,Sentence: 1949,met,I-o
21842,Sentence: 1949,anyone,I-o
21843,Sentence: 1949,since,I-o
21844,Sentence: 1949,you,I-o
21845,Sentence: 1949,started,I-o
21846,Sentence: 1949,having,L-o
21847,Sentence: 1949,muscle,B-symptom
21848,Sentence: 1949,ache,L-symptom
21849,Sentence: 1949,and,U-o
21850,Sentence: 1949,nausea,U-symptom
21851,Sentence: 1950,i,B-o
21852,Sentence: 1950,have,I-o
21853,Sentence: 1950,recently,I-o
21854,Sentence: 1950,developed,L-o
21855,Sentence: 1950,loss,B-symptom
21856,Sentence: 1950,of,I-symptom
21857,Sentence: 1950,taste,L-symptom
21858,Sentence: 1950,and,B-o
21859,Sentence: 1950,i,I-o
21860,Sentence: 1950,think,I-o
21861,Sentence: 1950,i,I-o
21862,Sentence: 1950,might,I-o
21863,Sentence: 1950,have,I-o
21864,Sentence: 1950,covid,L-o
21865,Sentence: 1951,i,B-o
21866,Sentence: 1951,did,I-o
21867,Sentence: 1951,not,I-o
21868,Sentence: 1951,meet,L-o
21869,Sentence: 1951,wang,U-first-name
21870,Sentence: 1951,geng,U-last-name
21871,Sentence: 1951,yesterday,B-o
21872,Sentence: 1951,because,I-o
21873,Sentence: 1951,i,I-o
21874,Sentence: 1951,have,L-o
21875,Sentence: 1951,skin,B-symptom
21876,Sentence: 1951,rash,L-symptom
21877,Sentence: 1951,which,B-o
21878,Sentence: 1951,might,I-o
21879,Sentence: 1951,be,I-o
21880,Sentence: 1951,indicative,I-o
21881,Sentence: 1951,of,I-o
21882,Sentence: 1951,covid,L-o
21883,Sentence: 1952,morning,U-exclamation
21884,Sentence: 1952,can,B-o
21885,Sentence: 1952,you,I-o
21886,Sentence: 1952,recommend,I-o
21887,Sentence: 1952,me,I-o
21888,Sentence: 1952,a,I-o
21889,Sentence: 1952,good,I-o
21890,Sentence: 1952,"doctor,",I-o
21891,Sentence: 1952,i,I-o
21892,Sentence: 1952,think,I-o
21893,Sentence: 1952,i,I-o
21894,Sentence: 1952,have,L-o
21895,Sentence: 1952,headache,U-symptom
21896,Sentence: 1953,is,U-o
21897,Sentence: 1953,body,B-symptom
21898,Sentence: 1953,ache,L-symptom
21899,Sentence: 1953,a,B-o
21900,Sentence: 1953,symptom,I-o
21901,Sentence: 1953,of,I-o
21902,Sentence: 1953,covid,I-o
21903,Sentence: 1953,because,I-o
21904,Sentence: 1953,i,I-o
21905,Sentence: 1953,think,I-o
21906,Sentence: 1953,i,I-o
21907,Sentence: 1953,might,I-o
21908,Sentence: 1953,be,I-o
21909,Sentence: 1953,have,I-o
21910,Sentence: 1953,it,L-o
21911,Sentence: 1954,have,B-o
21912,Sentence: 1954,you,I-o
21913,Sentence: 1954,had,L-o
21914,Sentence: 1954,loss,B-symptom
21915,Sentence: 1954,of,I-symptom
21916,Sentence: 1954,taste,L-symptom
21917,Sentence: 1954,or,U-o
21918,Sentence: 1954,headache,U-symptom
21919,Sentence: 1954,since,U-o
21920,Sentence: 1954,this,B-timeframe
21921,Sentence: 1954,morning,L-timeframe
21922,Sentence: 1955,i,B-o
21923,Sentence: 1955,developed,L-o
21924,Sentence: 1955,tiredness,U-symptom
21925,Sentence: 1955,since,U-o
21926,Sentence: 1955,last,B-timeframe
21927,Sentence: 1955,month,L-timeframe
21928,Sentence: 1956,i,B-o
21929,Sentence: 1956,had,I-o
21930,Sentence: 1956,gone,I-o
21931,Sentence: 1956,to,I-o
21932,Sentence: 1956,meet,I-o
21933,Sentence: 1956,my,I-o
21934,Sentence: 1956,friend,L-o
21935,Sentence: 1956,wu-pen,U-first-name
21936,Sentence: 1956,fei,U-last-name
21937,Sentence: 1957,i,B-o
21938,Sentence: 1957,had,I-o
21939,Sentence: 1957,gone,I-o
21940,Sentence: 1957,to,I-o
21941,Sentence: 1957,meet,I-o
21942,Sentence: 1957,my,I-o
21943,Sentence: 1957,friend,L-o
21944,Sentence: 1957,on,U-first-name
21945,Sentence: 1957,ip,U-last-name
21946,Sentence: 1958,i,B-o
21947,Sentence: 1958,developed,L-o
21948,Sentence: 1958,body,B-symptom
21949,Sentence: 1958,ache,L-symptom
21950,Sentence: 1959,i,B-o
21951,Sentence: 1959,did,I-o
21952,Sentence: 1959,not,I-o
21953,Sentence: 1959,meet,L-o
21954,Sentence: 1959,mei,U-first-name
21955,Sentence: 1959,wee,U-last-name
21956,Sentence: 1959,yesterday,B-o
21957,Sentence: 1959,because,I-o
21958,Sentence: 1959,i,I-o
21959,Sentence: 1959,have,L-o
21960,Sentence: 1959,headache,U-symptom
21961,Sentence: 1959,which,B-o
21962,Sentence: 1959,might,I-o
21963,Sentence: 1959,be,I-o
21964,Sentence: 1959,indicative,I-o
21965,Sentence: 1959,of,I-o
21966,Sentence: 1959,covid,L-o
21967,Sentence: 1960,i,B-o
21968,Sentence: 1960,think,I-o
21969,Sentence: 1960,i,I-o
21970,Sentence: 1960,should,I-o
21971,Sentence: 1960,get,I-o
21972,Sentence: 1960,a,I-o
21973,Sentence: 1960,covid,I-o
21974,Sentence: 1960,test,I-o
21975,Sentence: 1960,done,I-o
21976,Sentence: 1960,because,I-o
21977,Sentence: 1960,i,I-o
21978,Sentence: 1960,have,I-o
21979,Sentence: 1960,a,L-o
21980,Sentence: 1960,nausea,U-symptom
21981,Sentence: 1960,and,U-o
21982,Sentence: 1960,nausea,U-symptom
21983,Sentence: 1961,i,B-o
21984,Sentence: 1961,developed,L-o
21985,Sentence: 1961,runny,B-symptom
21986,Sentence: 1961,nose,L-symptom
21987,Sentence: 1961,for,B-o
21988,Sentence: 1961,a,I-o
21989,Sentence: 1961,few,I-o
21990,Sentence: 1961,hours,L-o
21991,Sentence: 1962,actually,U-exclamation
21992,Sentence: 1962,can,B-o
21993,Sentence: 1962,you,I-o
21994,Sentence: 1962,recommend,I-o
21995,Sentence: 1962,me,I-o
21996,Sentence: 1962,a,I-o
21997,Sentence: 1962,good,I-o
21998,Sentence: 1962,"doctor,",I-o
21999,Sentence: 1962,i,I-o
22000,Sentence: 1962,think,I-o
22001,Sentence: 1962,i,I-o
22002,Sentence: 1962,have,L-o
22003,Sentence: 1962,skin,B-symptom
22004,Sentence: 1962,rash,L-symptom
22005,Sentence: 1963,actually,U-exclamation
22006,Sentence: 1963,can,B-o
22007,Sentence: 1963,you,I-o
22008,Sentence: 1963,recommend,I-o
22009,Sentence: 1963,me,I-o
22010,Sentence: 1963,a,I-o
22011,Sentence: 1963,good,I-o
22012,Sentence: 1963,"doctor,",I-o
22013,Sentence: 1963,i,I-o
22014,Sentence: 1963,have,L-o
22015,Sentence: 1963,shortness,B-symptom
22016,Sentence: 1963,of,I-symptom
22017,Sentence: 1963,breath,L-symptom
22018,Sentence: 1963,and,B-o
22019,Sentence: 1963,think,I-o
22020,Sentence: 1963,that,I-o
22021,Sentence: 1963,i,I-o
22022,Sentence: 1963,might,I-o
22023,Sentence: 1963,have,I-o
22024,Sentence: 1963,covid,L-o
22025,Sentence: 1964,how,B-o
22026,Sentence: 1964,long,I-o
22027,Sentence: 1964,have,I-o
22028,Sentence: 1964,you,I-o
22029,Sentence: 1964,been,I-o
22030,Sentence: 1964,suffering,I-o
22031,Sentence: 1964,from,L-o
22032,Sentence: 1964,fatigue,U-symptom
22033,Sentence: 1965,have,B-o
22034,Sentence: 1965,you,I-o
22035,Sentence: 1965,had,L-o
22036,Sentence: 1965,body,B-symptom
22037,Sentence: 1965,ache,L-symptom
22038,Sentence: 1965,or,U-o
22039,Sentence: 1965,loss,B-symptom
22040,Sentence: 1965,of,I-symptom
22041,Sentence: 1965,speech,L-symptom
22042,Sentence: 1965,since,U-o
22043,Sentence: 1965,this,B-timeframe
22044,Sentence: 1965,morning,L-timeframe
22045,Sentence: 1966,i,B-o
22046,Sentence: 1966,developed,L-o
22047,Sentence: 1966,chills,U-symptom
22048,Sentence: 1966,and,U-o
22049,Sentence: 1966,chills,U-symptom
22050,Sentence: 1967,have,B-o
22051,Sentence: 1967,you,I-o
22052,Sentence: 1967,had,L-o
22053,Sentence: 1967,difficulty,B-symptom
22054,Sentence: 1967,breathing,L-symptom
22055,Sentence: 1967,or,U-o
22056,Sentence: 1967,dry,B-symptom
22057,Sentence: 1967,cough,L-symptom
22058,Sentence: 1967,since,U-o
22059,Sentence: 1967,yesterday,U-timeframe
22060,Sentence: 1968,when,B-o
22061,Sentence: 1968,did,I-o
22062,Sentence: 1968,you,I-o
22063,Sentence: 1968,develop,L-o
22064,Sentence: 1968,tiredness,U-symptom
22065,Sentence: 1969,how,B-o
22066,Sentence: 1969,long,I-o
22067,Sentence: 1969,have,I-o
22068,Sentence: 1969,you,I-o
22069,Sentence: 1969,been,I-o
22070,Sentence: 1969,suffering,I-o
22071,Sentence: 1969,from,L-o
22072,Sentence: 1969,skin,B-symptom
22073,Sentence: 1969,rash,L-symptom
22074,Sentence: 1969,and,U-o
22075,Sentence: 1969,sore,B-symptom
22076,Sentence: 1969,throat,L-symptom
22077,Sentence: 1970,i,B-o
22078,Sentence: 1970,am,I-o
22079,Sentence: 1970,feeling,I-o
22080,Sentence: 1970,sick,I-o
22081,Sentence: 1970,because,I-o
22082,Sentence: 1970,of,L-o
22083,Sentence: 1970,runny,B-symptom
22084,Sentence: 1970,nose,L-symptom
22085,Sentence: 1970,for,B-o
22086,Sentence: 1970,a,I-o
22087,Sentence: 1970,few,I-o
22088,Sentence: 1970,hours,L-o
22089,Sentence: 1971,when,B-o
22090,Sentence: 1971,did,I-o
22091,Sentence: 1971,you,I-o
22092,Sentence: 1971,develop,L-o
22093,Sentence: 1971,nausea,U-symptom
22094,Sentence: 1972,do,B-o
22095,Sentence: 1972,you,I-o
22096,Sentence: 1972,have,I-o
22097,Sentence: 1972,any,I-o
22098,Sentence: 1972,covid,I-o
22099,Sentence: 1972,symptoms,I-o
22100,Sentence: 1972,like,L-o
22101,Sentence: 1972,muscle,B-symptom
22102,Sentence: 1972,ache,L-symptom
22103,Sentence: 1972,and,U-o
22104,Sentence: 1972,chest,B-symptom
22105,Sentence: 1972,congestion,L-symptom
22106,Sentence: 1973,i,B-o
22107,Sentence: 1973,developed,L-o
22108,Sentence: 1973,muscle,B-symptom
22109,Sentence: 1973,ache,L-symptom
22110,Sentence: 1973,for,B-o
22111,Sentence: 1973,quite,I-o
22112,Sentence: 1973,some,I-o
22113,Sentence: 1973,time,I-o
22114,Sentence: 1973,now,L-o
22115,Sentence: 1974,have,B-o
22116,Sentence: 1974,you,I-o
22117,Sentence: 1974,contacted,I-o
22118,Sentence: 1974,anyone,I-o
22119,Sentence: 1974,since,I-o
22120,Sentence: 1974,you,I-o
22121,Sentence: 1974,started,I-o
22122,Sentence: 1974,having,L-o
22123,Sentence: 1974,sore,B-symptom
22124,Sentence: 1974,throat,L-symptom
22125,Sentence: 1975,i,B-o
22126,Sentence: 1975,did,I-o
22127,Sentence: 1975,not,I-o
22128,Sentence: 1975,meet,L-o
22129,Sentence: 1975,guanyin,U-first-name
22130,Sentence: 1975,nie,U-last-name
22131,Sentence: 1975,yesterday,B-o
22132,Sentence: 1975,because,I-o
22133,Sentence: 1975,i,I-o
22134,Sentence: 1975,have,L-o
22135,Sentence: 1975,muscle,B-symptom
22136,Sentence: 1975,ache,L-symptom
22137,Sentence: 1975,which,B-o
22138,Sentence: 1975,might,I-o
22139,Sentence: 1975,be,I-o
22140,Sentence: 1975,indicative,I-o
22141,Sentence: 1975,of,I-o
22142,Sentence: 1975,covid,L-o
22143,Sentence: 1976,i,B-o
22144,Sentence: 1976,developed,L-o
22145,Sentence: 1976,muscle,B-symptom
22146,Sentence: 1976,ache,L-symptom
22147,Sentence: 1976,since,U-o
22148,Sentence: 1976,yesterday,U-timeframe
22149,Sentence: 1977,i,B-o
22150,Sentence: 1977,think,I-o
22151,Sentence: 1977,i,I-o
22152,Sentence: 1977,should,I-o
22153,Sentence: 1977,contact,I-o
22154,Sentence: 1977,a,I-o
22155,Sentence: 1977,doctor,I-o
22156,Sentence: 1977,because,I-o
22157,Sentence: 1977,i,I-o
22158,Sentence: 1977,have,I-o
22159,Sentence: 1977,been,I-o
22160,Sentence: 1977,having,L-o
22161,Sentence: 1977,chest,B-symptom
22162,Sentence: 1977,pressure,L-symptom
22163,Sentence: 1977,for,B-o
22164,Sentence: 1977,quite,I-o
22165,Sentence: 1977,some,I-o
22166,Sentence: 1977,time,I-o
22167,Sentence: 1977,now,L-o
22168,Sentence: 1978,i,B-o
22169,Sentence: 1978,think,I-o
22170,Sentence: 1978,i,I-o
22171,Sentence: 1978,should,I-o
22172,Sentence: 1978,get,I-o
22173,Sentence: 1978,a,I-o
22174,Sentence: 1978,covid,I-o
22175,Sentence: 1978,test,I-o
22176,Sentence: 1978,done,I-o
22177,Sentence: 1978,because,I-o
22178,Sentence: 1978,i,I-o
22179,Sentence: 1978,have,I-o
22180,Sentence: 1978,a,L-o
22181,Sentence: 1978,loss,B-symptom
22182,Sentence: 1978,of,I-symptom
22183,Sentence: 1978,taste,L-symptom
22184,Sentence: 1978,and,U-o
22185,Sentence: 1978,muscle,B-symptom
22186,Sentence: 1978,ache,L-symptom
22187,Sentence: 1979,i,B-o
22188,Sentence: 1979,have,I-o
